DT_GERACAO,HH_GERACAO,CD_TP_ESFERA_PARTIDARIA,DS_TP_ESPERA_PARTIDARIA,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_CNPJ_PRESTADOR_CONTA,SG_PARTIDO,NM_PARTIDO,CD_TP_DOCUMENTO,DS_TP_DOCUMENTO,NR_DOCUMENTO,AA_AIDF,NR_AIDF,CD_TP_FORNECEDOR,DS_TP_FORNECEDOR,NR_CPF_CNPJ_FORNECEDOR,NM_FORNECEDOR,DS_GASTO_NIVEL1,DS_GASTO_NIVEL2,DS_GASTO_NIVEL3,DS_GASTO_NIVEL4,DT_PAGAMENTO,VR_GASTO,VR_PAGAMENTO,VR_DOCUMENTO,DS_GASTO_CONCAT,mes
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,333192,#NULO#,#NULO#,F,PESSOA FÍSICA,59598719804,ANTONIO SOUZA DA SILVA,OUTRAS DESPESAS GERAIS ,ORDINÁRIAS,NA,NA,2018-02-19,775.12,665.4,775.12,OUTRAS DESPESAS GERAIS - ORDINÁRIAS,2
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,34408,#NULO#,#NULO#,J,PESSOA JURÍDICA,07741016000102,COMERCIAL DE COMBUSTÍVEL BRITO LTDA,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-05-12,100,100,100,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",5
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,3588,#NULO#,#NULO#,J,PESSOA JURÍDICA,41597303001516,NEWLAND VEICULOS LTDA,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",ORDINÁRIAS,NA,NA,2018-07-31,149.65,149.65,149.65,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS - ORDINÁRIAS",7
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,35902,#NULO#,#NULO#,J,PESSOA JURÍDICA,41597303001354,NEWLAND VEÍCULOS LTDA,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",ORDINÁRIAS,NA,NA,2018-11-20,81,81,81,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS - ORDINÁRIAS",11
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,36,#NULO#,#NULO#,J,PESSOA JURÍDICA,07187433000147,FLORICULTURA MOÇA FLORES LTDA,OUTRAS DESPESAS GERAIS ,ORDINÁRIAS,NA,NA,2018-03-31,140,140,140,OUTRAS DESPESAS GERAIS - ORDINÁRIAS,3
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,361,#NULO#,#NULO#,J,PESSOA JURÍDICA,10649601000264,RODRIGO TAVARES DE OLIVEIRA EPP,EVENTOS PROMOCIONAIS ,ORDINÁRIAS,NA,NA,2018-01-05,323.6,323.6,323.6,EVENTOS PROMOCIONAIS - ORDINÁRIAS,1
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,362,#NULO#,#NULO#,J,PESSOA JURÍDICA,22638615000180,ALCENIRA BORGES DA SILVA,CONVENÇÕES PARTIDÁRIAS ,ORDINÁRIAS,NA,NA,2018-08-08,19702,19702,19702,CONVENÇÕES PARTIDÁRIAS - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,34,#NULO#,#NULO#,J,PESSOA JURÍDICA,07187433000147,FLORICULTURA MOÇA FLORES LTDA,OUTRAS DESPESAS GERAIS ,ORDINÁRIAS,NA,NA,2018-03-21,140,140,140,OUTRAS DESPESAS GERAIS - ORDINÁRIAS,3
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,34109,#NULO#,#NULO#,J,PESSOA JURÍDICA,41597303001354,NEWLAND VEÍCULOS LTDA,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",ORDINÁRIAS,NA,NA,2018-09-19,838.5,838.5,838.5,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS - ORDINÁRIAS",9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,345,#NULO#,#NULO#,J,PESSOA JURÍDICA,22638615000180,ALCENIRA BORGES DA SILVA,EVENTOS PROMOCIONAIS ,ORDINÁRIAS,NA,NA,2018-06-27,1200,1200,1200,EVENTOS PROMOCIONAIS - ORDINÁRIAS,6
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,347978,#NULO#,#NULO#,J,PESSOA JURÍDICA,09095183000140,ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S/A,ENERGIA ELÉTRICA ,ORDINÁRIAS,NA,NA,2018-01-10,1042.46,1042.46,1042.46,ENERGIA ELÉTRICA - ORDINÁRIAS,1
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,3514,#NULO#,#NULO#,J,PESSOA JURÍDICA,26898979000150,MARIA DE LOURDES CLAUDINO DA SILVA,LANCHES E REFEIÇÕES ,ORDINÁRIAS,NA,NA,2018-07-20,390,390,390,LANCHES E REFEIÇÕES - ORDINÁRIAS,7
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,35356,#NULO#,#NULO#,J,PESSOA JURÍDICA,47960950078236,MAGAZINE LUIZA S/A,ATIVO PERMANENTE ,BENS MÓVEIS ,MÓVEIS E UTENSÍLIOS,NA,2018-08-22,920,920,920,ATIVO PERMANENTE - BENS MÓVEIS - MÓVEIS E UTENSÍLIOS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,11667,#NULO#,#NULO#,J,PESSOA JURÍDICA,35589365000188,NORDIFE MATERIAIS ELÉTRICOS LTDA,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",ORDINÁRIAS,NA,NA,2018-04-04,23.59,23.59,23.59,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS - ORDINÁRIAS",4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,12119065,#NULO#,#NULO#,J,PESSOA JURÍDICA,09095183000140,ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S/A,ENERGIA ELÉTRICA ,ORDINÁRIAS,NA,NA,2018-09-11,1992.22,1992.22,1992.22,ENERGIA ELÉTRICA - ORDINÁRIAS,9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,12703,#NULO#,#NULO#,J,PESSOA JURÍDICA,30685100000160,MARIA DE FÁTIMA FRAZÃO PESSOA,LANCHES E REFEIÇÕES ,ORDINÁRIAS,NA,NA,2018-06-20,2900,2900,2900,LANCHES E REFEIÇÕES - ORDINÁRIAS,6
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,13015,#NULO#,#NULO#,J,PESSOA JURÍDICA,35506567000208,J C SUCUPIRA COMERCIO E SERVIÇOS EM TELECOMUNICAÇÕES,MATERIAL DE CONSUMO ,MATERIAIS DE INFORMÁTICA ,ORDINÁRIAS,NA,2018-06-08,1180,1180,1180,MATERIAL DE CONSUMO - MATERIAIS DE INFORMÁTICA - ORDINÁRIAS,6
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,13210,#NULO#,#NULO#,J,PESSOA JURÍDICA,35506567000208,J C SUCUPIRA COMERCIO E SERVIÇOS EM TELECOMUNICAÇÕES,OUTRAS DESPESAS GERAIS ,ORDINÁRIAS,NA,NA,2018-08-15,150,150,150,OUTRAS DESPESAS GERAIS - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,13262,#NULO#,#NULO#,J,PESSOA JURÍDICA,35506567000208,J C SUCUPIRA COMERCIO E SERVIÇOS EM TELECOMUNICAÇÕES,OUTRAS DESPESAS GERAIS ,ORDINÁRIAS,NA,NA,2018-09-04,50,50,50,OUTRAS DESPESAS GERAIS - ORDINÁRIAS,9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,13763467,#NULO#,#NULO#,J,PESSOA JURÍDICA,09095183000140,ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S/A,ENERGIA ELÉTRICA ,ORDINÁRIAS,NA,NA,2018-10-10,2197.49,2197.49,2197.49,ENERGIA ELÉTRICA - ORDINÁRIAS,10
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1431,#NULO#,#NULO#,J,PESSOA JURÍDICA,00755510000179,MARIA JUSSARA BRITO SILVA ME,OUTRAS DESPESAS GERAIS ,ORDINÁRIAS,NA,NA,2018-05-18,680,680,680,OUTRAS DESPESAS GERAIS - ORDINÁRIAS,5
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1441,#NULO#,#NULO#,J,PESSOA JURÍDICA,00755510000179,MARIA JUSSARA BRITO SILVA ME,OUTRAS DESPESAS GERAIS ,ORDINÁRIAS,NA,NA,2018-06-05,280,280,280,OUTRAS DESPESAS GERAIS - ORDINÁRIAS,6
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1452,#NULO#,#NULO#,J,PESSOA JURÍDICA,00755510000179,MARIA JUSSARA BRITO SILVA ME,OUTRAS DESPESAS GERAIS ,ORDINÁRIAS,NA,NA,2018-07-03,180,180,180,OUTRAS DESPESAS GERAIS - ORDINÁRIAS,7
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,14767,#NULO#,#NULO#,J,PESSOA JURÍDICA,12601723000125,POSTO LOPES LTDA,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-05-01,130,130,130,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",5
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1493,#NULO#,#NULO#,J,PESSOA JURÍDICA,00755510000179,MARIA JUSSARA BRITO SILVA ME,OUTRAS DESPESAS GERAIS ,ORDINÁRIAS,NA,NA,2018-09-21,180,180,180,OUTRAS DESPESAS GERAIS - ORDINÁRIAS,9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1495,#NULO#,#NULO#,J,PESSOA JURÍDICA,00755510000179,MARIA JUSSARA BRITO SILVA ME,OUTRAS DESPESAS GERAIS ,ORDINÁRIAS,NA,NA,2018-09-24,560,560,560,OUTRAS DESPESAS GERAIS - ORDINÁRIAS,9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,15269122,#NULO#,#NULO#,J,PESSOA JURÍDICA,09095183000140,ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S/A,ENERGIA ELÉTRICA ,ORDINÁRIAS,NA,NA,2018-11-09,2072.79,2072.79,2072.79,ENERGIA ELÉTRICA - ORDINÁRIAS,11
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,15324804,#NULO#,#NULO#,J,PESSOA JURÍDICA,09095183000140,ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S/A,ENERGIA ELÉTRICA ,ORDINÁRIAS,NA,NA,2018-11-09,25.02,25.02,25.02,ENERGIA ELÉTRICA - ORDINÁRIAS,11
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1565,#NULO#,#NULO#,J,PESSOA JURÍDICA,01720637000115,AUTOPEL COMERCIO DE COMBUSTÍVEIS EIRELI,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-01-03,2919.84,2919.84,2919.84,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",1
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1606,#NULO#,#NULO#,J,PESSOA JURÍDICA,01720637000115,AUTOPEL COMERCIO DE COMBUSTÍVEIS EIRELI,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-03-05,3053.16,3053.16,3053.16,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",3
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1636,#NULO#,#NULO#,J,PESSOA JURÍDICA,01720637000115,AUTOPEL COMERCIO DE COMBUSTÍVEIS EIRELI,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-04-04,3824.96,3824.96,3824.96,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1674,#NULO#,#NULO#,J,PESSOA JURÍDICA,01720637000115,AUTOPEL COMERCIO DE COMBUSTÍVEIS EIRELI,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-05-03,4059.16,4059.16,4059.16,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",5
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1693,#NULO#,#NULO#,J,PESSOA JURÍDICA,41597303001516,NEWLAND VEICULOS LTDA,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",ORDINÁRIAS,NA,NA,2018-04-26,1174.22,1174.22,1174.22,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS - ORDINÁRIAS",4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1705,#NULO#,#NULO#,J,PESSOA JURÍDICA,01720637000115,AUTOPEL COMERCIO DE COMBUSTÍVEIS EIRELI,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-06-06,3297.93,3297.93,3297.93,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",6
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1722,#NULO#,#NULO#,J,PESSOA JURÍDICA,18296153000193,R1 COMERCIO E SERVIÇOS EM INFORMATICA EIRELI,MATERIAL DE CONSUMO ,MATERIAIS DE INFORMÁTICA ,ORDINÁRIAS,NA,2018-05-28,257.8,257.8,257.8,MATERIAL DE CONSUMO - MATERIAIS DE INFORMÁTICA - ORDINÁRIAS,5
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,173209,#NULO#,#NULO#,J,PESSOA JURÍDICA,05285282000134,NOVO RUMO MOTORES E PEÇAS LTDA,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",ORDINÁRIAS,NA,NA,2018-03-21,229.29,229.29,229.29,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS - ORDINÁRIAS",3
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1768,#NULO#,#NULO#,J,PESSOA JURÍDICA,01720637000115,AUTOPEL COMERCIO DE COMBUSTÍVEIS EIRELI,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-09-04,6581.59,6581.59,6581.59,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1779,#NULO#,#NULO#,J,PESSOA JURÍDICA,18296153000193,R1 COMERCIO E SERVIÇOS EM INFORMATICA EIRELI,MATERIAL DE CONSUMO ,MATERIAIS DE INFORMÁTICA ,ORDINÁRIAS,NA,2018-06-18,460,460,460,MATERIAL DE CONSUMO - MATERIAIS DE INFORMÁTICA - ORDINÁRIAS,6
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1801,#NULO#,#NULO#,J,PESSOA JURÍDICA,01720637000115,AUTOPEL COMERCIO DE COMBUSTÍVEIS EIRELI,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-10-02,9399.74,9399.74,9399.74,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",10
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,180157,#NULO#,#NULO#,J,PESSOA JURÍDICA,09111832000150,JORNAL CORREIO DA PARAÍBA LTDA,PUBLICAÇÕES ,ORDINÁRIAS,NA,NA,2018-07-31,990,990,990,PUBLICAÇÕES - ORDINÁRIAS,7
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1817,#NULO#,#NULO#,J,PESSOA JURÍDICA,18296153000193,R1 COMERCIO E SERVIÇOS EM INFORMATICA EIRELI,ATIVO PERMANENTE ,BENS MÓVEIS ,EQUIPAMENTOS DE INFORMÁTICA,NA,2018-07-02,4000,3333.3,4000,ATIVO PERMANENTE - BENS MÓVEIS - EQUIPAMENTOS DE INFORMÁTICA,7
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1831,#NULO#,#NULO#,J,PESSOA JURÍDICA,01720637000115,AUTOPEL COMERCIO DE COMBUSTÍVEIS EIRELI,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-11-06,5540.66,5540.66,5540.66,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",11
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1853,#NULO#,#NULO#,J,PESSOA JURÍDICA,18296153000193,R1 COMERCIO E SERVIÇOS EM INFORMATICA EIRELI,MATERIAL DE CONSUMO ,MATERIAIS DE INFORMÁTICA ,ORDINÁRIAS,NA,2018-07-18,39.9,39.9,39.9,MATERIAL DE CONSUMO - MATERIAIS DE INFORMÁTICA - ORDINÁRIAS,7
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1918,#NULO#,#NULO#,J,PESSOA JURÍDICA,04067366000139,EDMUNDO & FILHOS LTDA,EVENTOS PROMOCIONAIS ,ORDINÁRIAS,NA,NA,2018-02-23,600,600,600,EVENTOS PROMOCIONAIS - ORDINÁRIAS,2
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,19343,#NULO#,#NULO#,J,PESSOA JURÍDICA,29766761000130,SUPER LIMPEZA E ACESSÓRIOS BR COMÉRCIO LTDA,MATERIAL DE CONSUMO ,MATERIAIS DE LIMPEZA ,ORDINÁRIAS,NA,2018-08-09,1272.28,1272.28,2376.75,MATERIAL DE CONSUMO - MATERIAIS DE LIMPEZA - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,195528,#NULO#,#NULO#,J,PESSOA JURÍDICA,35589365000188,NORDIFE MATERIAIS ELÉTRICOS LTDA,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",ORDINÁRIAS,NA,NA,2018-06-25,2114.24,2114.24,2114.24,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS - ORDINÁRIAS",6
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1958,#NULO#,#NULO#,J,PESSOA JURÍDICA,18296153000193,R1 COMERCIO E SERVIÇOS EM INFORMATICA EIRELI,MATERIAL DE CONSUMO ,MATERIAIS DE INFORMÁTICA ,ORDINÁRIAS,NA,2018-08-13,119.7,119.7,119.7,MATERIAL DE CONSUMO - MATERIAIS DE INFORMÁTICA - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,196,#NULO#,#NULO#,J,PESSOA JURÍDICA,84010040000708,PIONEIRO COMBUSTÍVEIS LTDA,TRANSPORTES E VIAGENS ,"COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES ",ORDINÁRIAS,NA,2018-07-25,8019.9,8019.9,8019.9,"TRANSPORTES E VIAGENS - COMBUSTÍVEIS, ÓLEOS E LUBRIFICANTES - ORDINÁRIAS",7
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,1981,#NULO#,#NULO#,J,PESSOA JURÍDICA,18296153000193,R1 COMERCIO E SERVIÇOS EM INFORMATICA EIRELI,MATERIAL DE CONSUMO ,MATERIAIS DE INFORMÁTICA ,ORDINÁRIAS,NA,2018-08-16,199,199,199,MATERIAL DE CONSUMO - MATERIAIS DE INFORMÁTICA - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,08319972000155,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,2,DOCUMENTO FISCAL,199127,#NULO#,#NULO#,J,PESSOA JURÍDICA,35589365000188,NORDIFE MATERIAIS ELÉTRICOS LTDA,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",ORDINÁRIAS,NA,NA,2018-08-13,455.8,455.8,455.8,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS - ORDINÁRIAS",8
